REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2005-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,150232,,,,0
2005-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,4473,,,,0
2005-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1015,,,,0
2005-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,171,,,,0
2005-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2165,,,,0
2005-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1122,,,,0
2005-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,23452,,,,0
2005-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,17436,,,,0
2005-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,6016,,,,0
2005-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,62591,,,,0
2005-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,44305,,,,0
2005-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,18286,,,,0
2005-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1636,,,,0
2005-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1512,,,,0
2005-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,124,,,,0
2005-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1659,,,,0
2005-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,24977,,,,0
2005-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,31444,,,,0
2005-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,21560,,,,0
2005-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,9884,,,,0
2006-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,147749,,,,0
2006-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,4136,,,,0
2006-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,838,,,,0
2006-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,214,,,,0
2006-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2191,,,,0
2006-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,893,,,,0
2006-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,24470,,,,0
2006-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,18531,,,,0
2006-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,5939,,,,0
2006-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,57836,,,,0
2006-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,40582,,,,0
2006-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,17254,,,,0
2006-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1815,,,,0
2006-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1735,,,,0
2006-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,80,,,,0
2006-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1559,,,,0
2006-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,27144,,,,0
2006-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,30789,,,,0
2006-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,20929,,,,0
2006-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,9860,,,,0
2006-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,157185,,,,0
2006-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,4902,,,,0
2006-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,910,,,,0
2006-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,271,,,,0
2006-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2394,,,,0
2006-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1327,,,,0
2006-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,24791,,,,0
2006-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,17901,,,,0
2006-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,6890,,,,0
2006-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,61539,,,,0
2006-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,43301,,,,0
2006-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,18238,,,,0
2006-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1896,,,,0
2006-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1782,,,,0
2006-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,114,,,,0
2006-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1746,,,,0
2006-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,30122,,,,0
2006-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,32189,,,,0
2006-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,21407,,,,0
2006-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,10782,,,,0
2006-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,156084,,,,0
2006-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,5437,,,,0
2006-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,989,,,,0
2006-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,297,,,,0
2006-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2543,,,,0
2006-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1608,,,,0
2006-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,20863,,,,0
2006-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,15971,,,,0
2006-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,4892,,,,0
2006-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,60351,,,,0
2006-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,40763,,,,0
2006-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,19588,,,,0
2006-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1610,,,,0
2006-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1454,,,,0
2006-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,156,,,,0
2006-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1897,,,,0
2006-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,32418,,,,0
2006-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,33508,,,,0
2006-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,22146,,,,0
2006-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,11362,,,,0
2006-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,160640,,,,0
2006-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,5209,,,,0
2006-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,880,,,,0
2006-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,201,,,,0
2006-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2612,,,,0
2006-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1516,,,,0
2006-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,21905,,,,0
2006-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,16107,,,,0
2006-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,5798,,,,0
2006-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,61629,,,,0
2006-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,42654,,,,0
2006-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,18975,,,,0
2006-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1886,,,,0
2006-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1672,,,,0
2006-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,214,,,,0
2006-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,2039,,,,0
2006-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,33358,,,,0
2006-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,34614,,,,0
2006-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,22177,,,,0
2006-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,12437,,,,0
2007-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,157248,,,,0
2007-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,4729,,,,0
2007-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,702,,,,0
2007-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,162,,,,0
2007-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2644,,,,0
2007-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1221,,,,0
2007-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,21491,,,,0
2007-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,15544,,,,0
2007-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,5947,,,,0
2007-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,57356,,,,0
2007-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,39920,,,,0
2007-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,17436,,,,0
2007-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2203,,,,0
2007-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2038,,,,0
2007-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,165,,,,0
2007-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,2285,,,,0
2007-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,34355,,,,0
2007-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,34829,,,,0
2007-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,21884,,,,0
2007-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,12945,,,,0
2007-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,168625,,,,0
2007-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,5479,,,,0
2007-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,819,,,,0
2007-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,265,,,,0
2007-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2836,,,,0
2007-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1559,,,,0
2007-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,23052,,,,0
2007-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,15378,,,,0
2007-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7674,,,,0
2007-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,62380,,,,0
2007-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,43403,,,,0
2007-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,18977,,,,0
2007-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2263,,,,0
2007-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2105,,,,0
2007-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,158,,,,0
2007-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,3007,,,,0
2007-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,36254,,,,0
2007-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,36190,,,,0
2007-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,21955,,,,0
2007-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,14235,,,,0
2007-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,177138,,,,0
2007-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,6222,,,,0
2007-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1097,,,,0
2007-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,208,,,,0
2007-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,3133,,,,0
2007-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1784,,,,0
2007-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,22349,,,,0
2007-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,14771,,,,0
2007-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7578,,,,0
2007-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,65843,,,,0
2007-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,45304,,,,0
2007-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,20539,,,,0
2007-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2671,,,,0
2007-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2454,,,,0
2007-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,217,,,,0
2007-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,3602,,,,0
2007-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,38976,,,,0
2007-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,37475,,,,0
2007-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,23111,,,,0
2007-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,14364,,,,0
2007-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,178077,,,,0
2007-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,5802,,,,0
2007-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1127,,,,0
2007-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,165,,,,0
2007-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2821,,,,0
2007-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1689,,,,0
2007-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,21800,,,,0
2007-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,15015,,,,0
2007-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,6785,,,,0
2007-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,65509,,,,0
2007-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,45470,,,,0
2007-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,20039,,,,0
2007-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2681,,,,0
2007-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2460,,,,0
2007-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,221,,,,0
2007-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,3650,,,,0
2007-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,38886,,,,0
2007-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,39749,,,,0
2007-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,25104,,,,0
2007-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,14645,,,,0
2008-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,181358,,,,0
2008-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,5062,,,,0
2008-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,916,,,,0
2008-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,78,,,,0
2008-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2733,,,,0
2008-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1335,,,,0
2008-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,23317,,,,0
2008-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,16435,,,,0
2008-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,6882,,,,0
2008-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,65068,,,,0
2008-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,46189,,,,0
2008-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,18879,,,,0
2008-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2874,,,,0
2008-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2645,,,,0
2008-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,229,,,,0
2008-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,3587,,,,0
2008-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,39669,,,,0
2008-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,41781,,,,0
2008-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,27023,,,,0
2008-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,14758,,,,0
2008-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,187166,,,,0
2008-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,6099,,,,0
2008-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1084,,,,0
2008-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,193,,,,0
2008-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,3067,,,,0
2008-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1755,,,,0
2008-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,25871,,,,0
2008-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,17117,,,,0
2008-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,8754,,,,0
2008-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,69189,,,,0
2008-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,47380,,,,0
2008-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,21809,,,,0
2008-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2779,,,,0
2008-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2549,,,,0
2008-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,230,,,,0
2008-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,4423,,,,0
2008-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,37504,,,,0
2008-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,41301,,,,0
2008-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,26444,,,,0
2008-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,14857,,,,0
2008-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,184331,,,,0
2008-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,7094,,,,0
2008-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1478,,,,0
2008-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,216,,,,0
2008-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,3253,,,,0
2008-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,2147,,,,0
2008-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,21711,,,,0
2008-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,13795,,,,0
2008-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7916,,,,0
2008-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,73477,,,,0
2008-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,50675,,,,0
2008-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,22802,,,,0
2008-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2717,,,,0
2008-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2373,,,,0
2008-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,344,,,,0
2008-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,4343,,,,0
2008-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,34021,,,,0
2008-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,40968,,,,0
2008-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,26744,,,,0
2008-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,14224,,,,0
2008-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,173327,,,,0
2008-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,6068,,,,0
2008-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1538,,,,0
2008-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,151,,,,0
2008-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2552,,,,0
2008-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1827,,,,0
2008-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,21720,,,,0
2008-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,13142,,,,0
2008-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,8578,,,,0
2008-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,71804,,,,0
2008-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,50823,,,,0
2008-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,20981,,,,0
2008-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2313,,,,0
2008-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1926,,,,0
2008-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,387,,,,0
2008-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,4015,,,,0
2008-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,29796,,,,0
2008-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,37611,,,,0
2008-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,25538,,,,0
2008-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,12073,,,,0
2009-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,159423,,,,0
2009-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,5022,,,,0
2009-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1309,,,,0
2009-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,113,,,,0
2009-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2219,,,,0
2009-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1381,,,,0
2009-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,20891,,,,0
2009-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,13693,,,,0
2009-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7198,,,,0
2009-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,68395,,,,0
2009-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,49508,,,,0
2009-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,18887,,,,0
2009-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2235,,,,0
2009-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1945,,,,0
2009-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,290,,,,0
2009-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,3533,,,,0
2009-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,25434,,,,0
2009-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,33913,,,,0
2009-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,23555,,,,0
2009-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,10358,,,,0
2009-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,146185,,,,0
2009-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,5284,,,,0
2009-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1397,,,,0
2009-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,235,,,,0
2009-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2051,,,,0
2009-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1601,,,,0
2009-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,21901,,,,0
2009-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,13961,,,,0
2009-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7940,,,,0
2009-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,63711,,,,0
2009-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,45933,,,,0
2009-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,17778,,,,0
2009-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1943,,,,0
2009-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1486,,,,0
2009-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,457,,,,0
2009-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,3140,,,,0
2009-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,22113,,,,0
2009-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,28093,,,,0
2009-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,19701,,,,0
2009-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,8392,,,,0
2009-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,141956,,,,0
2009-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,6140,,,,0
2009-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1529,,,,0
2009-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,380,,,,0
2009-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2492,,,,0
2009-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1739,,,,0
2009-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,18902,,,,0
2009-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,11568,,,,0
2009-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7334,,,,0
2009-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,65629,,,,0
2009-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,47732,,,,0
2009-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,17897,,,,0
2009-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2046,,,,0
2009-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1576,,,,0
2009-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,470,,,,0
2009-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,3147,,,,0
2009-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,19836,,,,0
